route_number,location,stop_id,lat,lng
92,Foster + Wolcott,4804,41.976283,-87.67612
92,Jefferson Park Transit Center,14108,41.969811,-87.761923
92,Kedzie & Catalpa,14876,41.98058275,-87.708735
92,Kimball & Balmoral,11121,41.979478,-87.713695
92,Kimball & Berwyn,11122,41.977682,-87.713583
92,Kimball & Catalpa,11120,41.981297,-87.713727
92,Milwaukee & Gale ,4844,41.970735,-87.76327
92,Sheridan & Berwyn ,1041,41.97799133,-87.6551095
93,California & Albion,11911,42.001142,-87.699787
93,California & Ardmore,11903,41.98659,-87.699247
93,California & Arthur,11910,41.999353,-87.699708
93,California & Balmoral,11899,41.979407,-87.699008
93,California & Berwyn,11898,41.977555,-87.69896
93,California & Birchwood,11921,42.017433,-87.699565
93,California & Bryn Mawr,11901,41.983038,-87.69912
93,California & Catalpa,11900,41.981178,-87.699057
93,California & Chase,11919,42.013802,-87.699643
93,California & Devon,11909,41.997478,-87.699628
93,California & Estes,11916,42.0101775,-87.6997
93,California & Foster,11897,41.976155,-87.698897
93,California & Glenlake,11906,41.992138,-87.699453
93,California & Granville,11907,41.993925,-87.699502
93,California & Jarvis,11920,42.015622,-87.699628
93,California & Lincoln,11902,41.985335,-87.699215
93,California & Lunt,11915,42.008388,-87.699692
93,California & Morse,11914,42.006562,-87.699755
93,California & North Shore,11912,42.002962,-87.699787
93,California & Peterson,11905,41.990278,-87.699358
93,California & Pratt,11913,42.004757,-87.699803
93,California & Rosemont,11908,41.995595,-87.699548
93,California & Thorndale,11904,41.98853,-87.699327
93,California & Touhy,11917,42.011982,-87.699643
93,California/Dodge & Howard,14732,42.019197,-87.699517
93,Davis Purple Line Station,14409,42.047855,-87.683448
93,Dodge & Brummel,3524,42.0212275,-87.6995325
93,Dodge & Church,13135,42.048161,-87.69897867
93,Dodge & Crain,14372,42.039145,-87.699152
93,Dodge & Davis,14730,42.046807,-87.698913
93,Dodge & Dempster,14374,42.040957,-87.69912
93,Dodge & Emerson,12697,42.05202,-87.698833
93,Dodge & Greenleaf,14370,42.037365,-87.699198
93,Dodge & Greenwood,14376,42.042817,-87.699088
93,Dodge & Kirk,3526,42.024682,-87.699502
93,Dodge & Lake,13112,42.04412,-87.698992
93,Dodge & Lee,14368,42.035792,-87.699247
93,Dodge & Main,12698,42.033725,-87.699278
93,Dodge & Monroe,14364,42.030825,-87.699342
93,Dodge & Mulford,3525,42.02283,-87.699548
93,Dodge & Oakton,14733,42.026477,-87.69939
93,Dodge & Seward,14360,42.02898,-87.69939
93,Dodge & South Blvd,14356,42.0274665,-87.699405
93,Dodge & Washington,14367,42.032517,-87.69931
93,Emerson & Asbury,14735,42.052178,-87.69033
93,Emerson & Ashland,14734,42.052123,-87.693858
93,Emerson & Dewey,18045,42.0521,-87.695972
93,Foster & Albany,4774,41.975742,-87.705827
93,Foster & Francisco,4776,41.975782,-87.701552
93,Foster & Virginia,4775,41.975767,-87.70268
93,Kedzie & Ainslie,11893,41.97014,-87.70845
93,Kedzie & Argyle,11894,41.972,-87.708497
93,Kedzie & Carmen,11895,41.973812,-87.708577
93,Kedzie & Foster,11896,41.975632,-87.708593
93,Kedzie & Lawrence,11892,41.968662,-87.708405
93,Lawrence & Christiana,11891,41.968455,-87.71228
93,Lawrence & Spaulding,3747,41.968503,-87.711172
93,Maple & Clark,14408,42.050168,-87.684862
82,Kimball + Dickens,11259,41.91915,-87.71193
82,Kimball + Diversey/Milwaukee,11267,41.932422,-87.712233
82,Kimball + Elston,11272,41.949127,-87.71271
82,Kimball + Foster,11287,41.975592,-87.713503
82,Kimball + Fullerton,17519,41.924975,-87.712027
82,Kimball + Glenlake,11296,41.991978,-87.71395
82,Kimball + Grace,11273,41.95016,-87.712757
82,Kimball + Hollywood,11292,41.984755,-87.713727
82,Kimball + Irving Park,11275,41.95376,-87.712788
82,Kimball + Lawrence,11283,41.96816,-87.71325
82,Kimball + Leland,11282,41.966738,-87.713298
82,Kimball + Lincoln,11297,41.994267,-87.714028
82,Kimball + Montrose,11279,41.961048,-87.713075
82,Kimball + Newport,7949,41.943373,-87.712535
82,Kimball + Palmer,18262,41.921109,-87.711951
82,Kimball + Peterson,11295,41.990198,-87.71387
82,Kimball + Shubert,11265,41.930077,-87.7122
82,Kimball + Sunnyside,11280,41.9629,-87.71317
82,Kimball + Thorndale,11294,41.988395,-87.713838
82,Kimball + Wabansia,11255,41.911815,-87.711803
82,Kimball + Wilson,11281,41.964608,-87.713233
82,Kimball + Wisner/Wellington,11269,41.935298,-87.712297
82,Kimball + Wrightwood,11264,41.928265,-87.712137
82,Komensky & 31st Street,12831,41.83677,-87.725523
82,Lawndale & 25th Street,11211,41.846067,-87.717272
82,Lawndale & 26th Street,11210,41.844127,-87.717192
82,Lawndale & 27th Street,11209,41.84241,-87.71716
82,Lawndale & 28th Street,11208,41.840567,-87.717112
82,Lawndale & 30th Street,11207,41.838738,-87.717048
82,Lincolnwood Town Center,14801,42.00940775,-87.71420875
82,Mccormick & Devon,17294,41.997797,-87.711548
82,Mccormick & Pratt,14999,42.004527,-87.711548
82,Mccormick + Devon,1507,41.997217,-87.711723
82,Mccormick + Lincoln,17560,41.995226,-87.71318067
82,31st Street & Hamlin,7430,41.83703,-87.719273
82,31st Street & Pulaski,12950,41.83696633,-87.72474333
82,31st Street & Springfield,7431,41.836967,-87.721785
82,32nd Street & Lawndale,11205,41.835298,-87.717017
82,3501 N Kimball,7855,41.944987,-87.712757
82,Central Park & 15th Street,11190,41.86084,-87.715268
82,Central Park & 16th Street,17634,41.85871,-87.715253
82,Central Park & 18th Street,11192,41.857177,-87.715173
82,Central Park & 23rd Street,11196,41.849873,-87.714967
82,Central Park & 24th Street,11197,41.848045,-87.714903
82,Central Park & 25th Street,11198,41.84617,-87.714855
82,Central Park & 31st Street,11206,41.8367975,-87.7145445
82,Central Park & Cermak,18289,41.851303,-87.714998
82,Central Park & Douglas Blvd,11189,41.862065,-87.715332
82,Central Park & Ogden (Pink Line),11194,41.854125,-87.715157
82,Devon + Kedzie Terminal,1354,41.9978995,-87.7095615
82,Douglas Blvd & St. Louis,4709,41.862883,-87.712662
82,Homan & 13th Street,4705,41.864687,-87.710532
82,Homan & Arthington,11183,41.87017,-87.710755
82,Homan & Augusta,11162,41.899297,-87.711582
82,Homan & Carroll,11169,41.887575,-87.711247
82,Homan & Chicago,18175,41.895303,-87.711456
82,Homan & Congress,11179,41.874685,-87.710818
82,Homan & Division,17644,41.902333,-87.711723
82,Homan & Douglas Blvd,4706,41.863027,-87.710485
82,Homan & Fillmore,15300,41.868017,-87.710675
82,Homan & Franklin,11167,41.890397,-87.711342
82,Homan & Franklin,11168,41.889435,-87.711295
82,Homan & Fulton,11170,41.88651,-87.711232
82,Homan & Grand,11161,41.900338,-87.711548
82,Kimball + Dawson,11268,41.93394,-87.71228
82,Homan & Harrison,11180,41.873755,-87.710802
82,Homan & Hirsch,11158,41.906537,-87.711852
82,Homan & Huron,11165,41.893805,-87.711438
82,Homan & Iowa,11163,41.89747,-87.711548
82,Homan & Jackson,11177,41.877458,-87.71093
82,Homan & Lake,11171,41.884793,-87.711137
82,Homan & Le Moyne,11157,41.908342,-87.711898
82,Homan & Lexington,11181,41.871935,-87.710738
82,Homan & Madison,11174,41.88109,-87.711072
82,Homan & Maypole,14090,41.883593,-87.7112
82,Homan & Monroe,15673,41.879255,-87.710993
82,Homan & Ohio,11166,41.892018,-87.71139
82,Homan & Potomac,11159,41.904757,-87.711772
82,Homan & Roosevelt,15674,41.865998,-87.710595
82,Homan & Washington,11172,41.882927,-87.711137
82,Kedzie & Catalpa,14876,41.98058275,-87.708735
82,Kimball & Addison,14826,41.94621,-87.712837
82,Kimball & Ainslie,11126,41.97037,-87.713472
82,Kimball & Altgeld,11147,41.926605,-87.712265
82,Kimball & Ardmore,11117,41.986773,-87.713885
82,Kimball & Armitage,14829,41.91698,-87.711915
82,Kimball & Avondale/Henderson,7857,41.942673,-87.71271
82,Kimball & Balmoral,11121,41.979478,-87.713695
82,Kimball & Barry,11140,41.93758,-87.712518
82,Kimball & Belden,11149,41.922965,-87.712137
82,Kimball & Belle Plaine,11134,41.95577,-87.713058
82,Kimball & Belmont (Blue Line),11139,41.939058,-87.712582
82,Kimball & Berteau,11133,41.957583,-87.713075
82,Kimball & Berwyn,11122,41.977682,-87.713583
82,Kimball & Bloomingdale,11154,41.913357,-87.711852
82,Kimball & Bryn Mawr,11119,41.983197,-87.713758
82,Kimball & Byron,11136,41.952132,-87.712932
82,Kimball & Carmen ,11124,41.973787,-87.713615
82,Kimball & Carmen ,11125,41.972897,-87.713583
82,Kimball & Catalpa,11120,41.981297,-87.713727
82,Kimball & Cortland,11153,41.915677,-87.711915
82,Kimball & Cullom,11132,41.959403,-87.713155
82,Kimball & Dawson,11142,41.934075,-87.71244
82,Kimball & Dickens,11151,41.919293,-87.711995
82,Kimball & Diversey/Milwaukee,11143,41.932287,-87.712423
82,Kimball & Elston,15219,41.949032,-87.712948
82,Kimball & Foster,11123,41.975491,-87.713643
82,Kimball & Fullerton,17628,41.92441,-87.712185
82,Kimball & Glenlake,11113,41.992208,-87.71406
82,Kimball & Grace,11137,41.950303,-87.712885
82,Kimball & Granville,11112,41.993925,-87.71414
82,Kimball & Hollywood,11118,41.984953,-87.713838
82,Kimball & Irving Park,11135,41.954038,-87.712948
82,Kimball & Lawrence (Brown Line),11127,41.968113,-87.713472
82,Kimball & Leland,11128,41.966707,-87.713568
82,Kimball & Montrose,11131,41.961262,-87.713233
82,Kimball & Newport,7856,41.943477,-87.712678
82,Kimball & North Ave,11156,41.910208,-87.711915
82,Kimball & Palmer,11150,41.92112,-87.712058
82,Kimball & Peterson,11114,41.990532,-87.713997
82,Kimball & Schubert,11145,41.930292,-87.712328
82,Kimball & Sunnyside,11130,41.963043,-87.713345
82,Kimball & Thorndale,11116,41.988602,-87.71395
82,Kimball & Wabansia,11155,41.912053,-87.711803
82,Kimball & Wilson,11129,41.96487,-87.71352
82,Kimball & Wisner/Wellington,11141,41.935402,-87.712487
82,Kimball & Wrightwood,18261,41.928135,-87.712236
82,Komensky & 31st Street,12831,41.83677,-87.725523
82,Lawndale & 25th Street,11199,41.845772,-87.717287
82,Lawndale & 26th Street,11200,41.844342,-87.717272
82,Lawndale & 27th Street,11201,41.842553,-87.717272
82,Lawndale & 28th Street,11202,41.840733,-87.717208
82,Lawndale & 30th Street,11203,41.838945,-87.71716
82,Lawndale & 31st Street,11204,41.837142,-87.71708
82,Lincolnwood Town Center,14801,42.00940775,-87.71420875
82,Mccormick & Devon,1355,41.997137,-87.711915
82,Mccormick & Lincoln,11111,41.99472,-87.714028
82,Mccormick & Pratt,14998,42.004868,-87.711548
84,3800 W Peterson,11441,41.99019,-87.724885
84,4300 W Peterson,11438,41.990047,-87.735995
84,Bryn Mawr & Sheridan,11470,41.983682,-87.655425
84,Bryn Mawr & Sheridan,11471,41.983825,-87.655695
84,Bryn Mawr Red Line Station,11468,41.983793,-87.658985
84,Bryn Mawr Red Line Station,11473,41.983721,-87.658445
84,Caldwell & Central Terminal,11427,41.996171,-87.764613
84,Caldwell & Leader,11432,41.991565,-87.754322
84,Caldwell & Lenox,11431,41.992512,-87.75634
84,Caldwell & Leroy,11430,41.993473,-87.758407
84,Caldwell & Navajo,11429,41.994267,-87.760155
84,Caldwell & Spokane,11428,41.995293,-87.762412
84,Peterson & California,11451,41.990413,-87.699517
84,Peterson & Campbell,11454,41.990508,-87.692237
84,Peterson & Central Park,11443,41.990278,-87.718972
84,Peterson & Cicero,11433,41.989873,-87.748583
84,Peterson & Damen,14556,41.99062,-87.679347
84,Peterson & Forest Glen,11435,41.98996,-87.742877
84,Peterson & Francisco,11450,41.990428,-87.701948
84,Peterson & Jersey,11446,41.99035,-87.711137
84,Peterson & Kilbourn,11436,41.989983,-87.740938
84,Peterson & Kilpatrick,11434,41.989897,-87.74604
84,Peterson & Kimball,11445,41.990302,-87.714108
84,Peterson & Kostner,14966,41.990023,-87.737918
84,Peterson & Lawndale,11442,41.990253,-87.72126
84,Peterson & Lincoln,11447,41.990365,-87.707497
84,Peterson & Oakley,11456,41.990557,-87.687293
84,Peterson & Pulaski,11440,41.990112,-87.728287
84,Peterson & Ravenswood ,11461,41.990778,-87.674323
84,Peterson & Ridge,11462,41.990738,-87.672448
84,Peterson & Rockwell,11453,41.990477,-87.694668
84,Peterson & Rogers,11439,41.990063,-87.733182
84,Peterson & Sacramento,11449,41.990397,-87.704412
84,Peterson & St. Louis,11444,41.990302,-87.716572
84,Peterson & Target (2100 W),11458,41.990595,-87.683415
84,Peterson & Washtenaw,11452,41.99046,-87.697102
84,Peterson & Western,11455,41.990477,-87.689868
84,Peterson & Whipple,11448,41.99039,-87.705605
84,Peterson & Wolcott,11460,41.990652,-87.677217
84,Ridge & Ardmore,11464,41.988363,-87.667648
84,Ridge & Broadway/Bryn Mawr,11467,41.983983,-87.660385
84,Ridge & Clark,11463,41.98988,-87.670238
84,Ridge & Glenwood,11465,41.986885,-87.6652
84,Ridge & Wayne,11466,41.985978,-87.663753
84,Rosehill Cemetery,11457,41.990588,-87.685053
84,2100 W Peterson,11483,41.99066,-87.682923
84,3800 W Peterson,11500,41.990278,-87.724758
84,4300 W Peterson,11503,41.990127,-87.736027
84,Bryn Mawr Red Line Station,11473,41.983721,-87.658445
84,Caldwell & Central Terminal,11427,41.996171,-87.764613
84,Caldwell & Leader,11509,41.991462,-87.754083
84,Caldwell & Lenox,11510,41.992448,-87.756182
84,Caldwell & Leroy,11511,41.993433,-87.758263
84,Caldwell & Navajo,11512,41.994403,-87.760298
84,Caldwell & Spokane,11513,41.995372,-87.762348
84,Peterson & California,11490,41.990588,-87.699295
84,Peterson & Campbell,11487,41.990532,-87.69184
84,Peterson & Central Park,11498,41.990357,-87.718813
84,Peterson & Cicero,11508,41.99,-87.748202
84,Peterson & Damen,11482,41.990827,-87.679777
84,Peterson & Forest Glen,11506,41.990047,-87.742385
84,Peterson & Francisco,11491,41.990532,-87.701758
84,Peterson & Jersey,11495,41.990477,-87.710945
84,Peterson & Kilbourn,11505,41.990063,-87.740747
84,Peterson & Kilpatrick,11507,41.99,-87.745818
84,Peterson & Kimball,11496,41.990445,-87.71387
84,Peterson & Kostner,11504,41.990095,-87.7383
84,Peterson & Lawndale,11499,41.990333,-87.721308
84,Peterson & Lincoln,11494,41.990508,-87.707322
84,Peterson & Oakley,11485,41.990572,-87.687008
84,Peterson & Pulaski,15208,41.990278,-87.72916
84,Peterson & Ravenswood ,11480,41.990938,-87.674642
84,Peterson & Ridge,11479,41.990818,-87.672988
84,Peterson & Rockwell,11488,41.990595,-87.694495
84,Peterson & Sacramento,11492,41.990517,-87.704158
84,Peterson & Sauganash,11502,41.990198,-87.732943
84,Peterson & St. Louis,11497,41.990373,-87.716365
84,Peterson & Washtenaw,11489,41.99058,-87.69691
84,Peterson & Western,11486,41.99066,-87.689552
84,Peterson & Whipple,11493,41.990493,-87.705367
84,Peterson & Wolcott,11481,41.990763,-87.676835
84,Ridge & Ardmore,18264,41.988238,-87.667476
84,Ridge & Broadway/Bryn Mawr,11474,41.984103,-87.660448
84,Ridge & Clark,11478,41.989738,-87.669747
84,Ridge & Glenwood,11476,41.986822,-87.664898
84,Ridge & Wayne,11475,41.98551,-87.662992
84,Rosehill Cemetery,11484,41.990715,-87.684893
85,Bryn Mawr + Linder,11635,41.982878,-87.765972
85,Central + Access Drive,16032,41.915462,-87.765638
85,Central + Adams,11578,41.878268,-87.764797
85,Central + Addison,11616,41.945647,-87.766623
85,Central + Altgeld,11605,41.925802,-87.766035
85,Central + Armitage,11600,41.916805,-87.765607
85,Central + Augusta,11590,41.898432,-87.765527
85,Central + Balmoral,11632,41.979048,-87.768262
85,Central + Barry,11611,41.936602,-87.766353
85,Central + Belden,11603,41.922082,-87.76594
85,Central + Belle Plaine,11621,41.954603,-87.766878
85,Central + Belmont,17018,41.938875,-87.766465
85,Central + Berteau,15150,41.957098,-87.767068
85,Central + Bloomingdale,11598,41.912593,-87.765558
85,Central + Bryn Mawr,11634,41.982752,-87.768197
85,Central + Byron,11619,41.951058,-87.766798
85,Central + Catalpa,11633,41.9809,-87.76823
85,Central + Chicago,17368,41.895252,-87.765368
85,Central + Corcoran,11583,41.887122,-87.765082
85,Central + Cornelia,11615,41.943827,-87.766592
85,Central + Cullom,11624,41.958227,-87.766973
85,Central + Diversey,11608,41.931205,-87.766195
85,Central + Fullerton,11604,41.923942,-87.765988
85,Central + Fulton,11582,41.885572,-87.765018
85,Central + George,11609,41.932978,-87.766242
85,Central + Giddings,11628,41.965998,-87.767212
85,Central + Grace,11618,41.949285,-87.766752
85,Central + Grand,15464,41.91911,-87.765718
85,Central + Harrison,11575,41.87271925,-87.76479975
85,Central + Higgins,11630,41.969822,-87.767338
85,Central + Hirsch,11594,41.905712,-87.765797
85,Central + Huron,11587,41.892788,-87.76532
85,Central + Iowa,11589,41.896612,-87.76548
85,Central + Irving Park,14808,41.953665,-87.766973
85,Central + Jackson,14842,41.876893,-87.764717
85,Central + Lake (North Leg),11584,41.888178,-87.765162
85,Central + Lawrence,18389,41.968014,-87.76743
85,Central + Le Moyne,11595,41.907538,-87.765862
85,Central + Lovejoy,11631,41.977762,-87.768277
85,Central + Madison,14844,41.8807,-87.764843
85,Central + Montrose,11625,41.960142,-87.767022
85,Central + North Avenue,11596,41.909272,-87.765797
85,Central + Ohio,11586,41.891017,-87.765242
85,Central + Palmer,11602,41.920127,-87.76575
85,Central + Potomac,11593,41.90393,-87.76575
85,Central + Race,11585,41.889205,-87.765162
85,Central + Roscoe,11614,41.942038,-87.76648
85,Central + School,17535,41.940767,-87.766513
85,Central + Schubert,11607,41.929402,-87.766163
85,Central + Sunnyside,11626,41.962002,-87.767085
85,Central + Thomas,11591,41.900252,-87.765607
85,Central + Van Buren,11576,41.874565,-87.764622
85,Central + Wabansia,11597,41.91117,-87.765607
85,Central + Washington,11580,41.882147,-87.764892
85,Central + Waveland,11617,41.947473,-87.76672
85,Central + Wellington,11610,41.934813,-87.76629
85,Central + West End,11581,41.884095,-87.764955
85,Central + Wilson + Eastwood,11627,41.964902,-87.767355
85,Central + Wrightwood,11606,41.927645,-87.766083
85,Gale + Higgins,9880,41.969659,-87.7646925
85,Gale + Milwaukee,9881,41.970327,-87.7632625
